ICN,WeaponsList
201000727,Missile/Rocket
201000727, Mortar/Artillery
201000770,Primitive
201006073,Unknown
201005670,Unknown
201000626,Explosive
201000626, IED
201000580,Explosive
201000580, IED
201000584,Explosive
201000584, IED
201000825,Explosive
201000825, IED
201000582,Explosive
201000582, IED
201000545,Explosive
201000545, IED
201000544,Explosive
201000544, IED
201000561,Explosive
201000561, IED
201000543,Explosive
201000543, IED
201000546,Explosive
201000546, IED
201005998,Firearm
201005757,Firearm
201000768,Firebomb/Incendiary
201000767,Firebomb/Incendiary
201000548,Grenade
201006154,Mortar/Artillery
201000725,Primitive
201005678,Explosive
201005678, Firearm
201005678, IED
201005662,Explosive
201005662, Firearm
201005662, IED
201000493,Explosive
201000493, IED
201000453,Explosive
201000453, IED
201000492,Explosive
201000492, IED
201006163,Explosive
201006163, IED
201005827,Explosive
201005827, IED
201005730,Firearm
201000870,Firearm
201000805,Firearm
201000813,Firearm
201000455,Firearm
201009597,Firearm
201009597, Firebomb/Incendiary
201009597, Primitive
201006183,Firearm
201006183, Mortar/Artillery
201000871,Firebomb/Incendiary
201000826,Firebomb/Incendiary
201000850,Firebomb/Incendiary
201000850, Unknown
201000505,Grenade
201005826,Grenade
201006156,Grenade
201000485,IED
201000485, Vehicle bomb
201005763,Missile/Rocket
201010837,Primitive
201005704,Unknown
201006545,Unknown
201000851,Unknown
201005718,Explosive
201005718, IED
201000507,Explosive
201000507, IED
201000508,Explosive
201000508, IED
201007912,Explosive
201007912, IED
201000864,Explosive
201000864, IED
201005884,Explosive
201005884, IED
201005762,Firearm
201006182,Firearm
201006181,Firearm
201005716,Firearm
201005764,Firearm
201000510,Firearm
201000763,Firearm
201005663,Firearm
201000852,Firearm
201009598,Firearm
201009598, Firebomb/Incendiary
201009598, Primitive
201006885,Firearm
201006885, Primitive
201005891,Firebomb/Incendiary
201007035,Firebomb/Incendiary
201000509,Grenade
201005886,Grenade
201000858,Missile/Rocket
201006177,Unknown
201005713,Unknown
201009741,Unknown
201006187,Unknown
201007038,Explosive
201000569,Explosive
201000569, Firearm
201000569, IED
201000461,Explosive
201000461, IED
201000557,Explosive
201000557, IED
201000563,Explosive
201000563, IED
201000570,Explosive
201000570, IED
201000552,Explosive
201000552, IED
201000558,Explosive
201000558, IED
201000564,Explosive
201000564, IED
201000562,Explosive
201000562, IED
201005697,Firearm
201000542,Firearm
201000560,Firearm
201006393,Firearm
201005669,Firearm
201006527,Firearm
201005720,Firearm
201005720, Primitive
201000568,Firearm
201000568, Unknown
201007039,Firebomb/Incendiary
201000877,Firebomb/Incendiary
201005889,Grenade
201005666,IED
201005666, Vehicle bomb
201006412,Landmine
201000872,Missile/Rocket
201010005,Primitive
201006262,Unknown
201006544,Unknown
201006543,Unknown
201000869,Explosive
201005724,Explosive
201005724, IED
201000646,Explosive
201000646, IED
201000573,Explosive
201000573, IED
201006169,Explosive
201006169, IED
201000827,Explosive
201000827, IED
201005725,Firearm
201005727,Firearm
201009172,Firearm
201000574,Firearm
201000572,Firearm
201006168,Firearm
201005690,Firearm
201005970,Firearm
201005970, Grenade
201007041,Firebomb/Incendiary
201005689,Grenade
201006127,Unknown
201006125,Unknown
201006126,Unknown
201006354,Unknown
201000642,Explosive
201000642, IED
201005672,Explosive
201005672, IED
201005695,Explosive
201005695, IED
201005695, RPG
201005671,Explosive
201005671, IED
201005671, Vehicle bomb
201006123,Firearm
201005759,Firearm
201000822,Firearm
201000645,Firearm
201000644,Firearm
201000665,Firearm
201005673,Firearm
201005892,Firearm
201005923,Firearm
201007046,Firebomb/Incendiary
201007042,Firebomb/Incendiary
201005726,IED
201005726, Vehicle bomb
201000643,IED
201000643, Vehicle bomb
201006355,Unknown
201005895,Explosive
201000664,Explosive
201000664, IED
201000657,Explosive
201000657, IED
201005760,Explosive
201005760, IED
201006186,Explosive
201006186, IED
201005738,Explosive
201005738, IED
201005737,Explosive
201005737, IED
201005736,Explosive
201005736, IED
201000806,Firearm
201000660,Firearm
201000658,Firearm
201000661,Firearm
201006250,Firearm
201006399,Firearm
201006400,Firearm
201000531,Firearm
201000531, Unknown
201006350,Grenade
201006080,IED
201006080, Vehicle bomb
201005731,Primitive
201006352,Primitive
201006176,Unknown
201005735,Unknown
201008534,Unknown
201000530,Explosive
201000668,Explosive
201006179,Explosive
201006179, Firebomb/Incendiary
201006179, IED
201006417,Explosive
201006417, IED
201005682,Explosive
201005682, IED
201005706,Explosive
201005706, IED
201006409,Explosive
201006409, IED
201000808,Explosive
201000808, IED
201000670,Explosive
201000670, IED
201000669,Explosive
201000669, IED
201006532,Explosive
201006532, IED
201006144,Explosive
201006144, IED
201006140,Explosive
201006140, IED
201006188,Explosive
201006188, IED
201000861,Explosive
201000861, IED
201000812,Firearm
201000667,Firearm
201006134,Firearm
201006192,Firearm
201006192, Mortar/Artillery
201000859,Firebomb/Incendiary
201006407,Grenade
201006008,Grenade
201000873,Missile/Rocket
201000828,Missile/Rocket
201006408,RPG
201006406,Unknown
201006405,Unknown
201006537,Unknown
201000804,Unknown
201006088,Unknown
201006189,Unknown
201006340,Unknown
201005696,Explosive
201000689,Explosive
201000689, IED
201000685,Explosive
201000685, IED
201000674,Explosive
201000674, IED
201006139,Explosive
201006139, IED
201006147,Explosive
201006147, IED
201006135,Explosive
201006135, IED
201000699,Firearm
201000691,Firearm
201006535,Firearm
201006577,Firearm
201006145,Firearm
201006090,Firearm
201006420,Firearm
201006404,Firearm
201007050,Firebomb/Incendiary
201005710,Firebomb/Incendiary
201006137,Mortar/Artillery
201006347,Primitive
201006193,Unknown
201006316,Unknown
201005692,Explosive
201005972,Explosive
201000700,Explosive
201000700, IED
201000703,Explosive
201000703, IED
201000744,Explosive
201000744, IED
201000707,Explosive
201000707, IED
201006214,Explosive
201006214, IED
201006448,Firearm
201005702,Firearm
201000706,Firearm
201006418,Firearm
201007058,Firebomb/Incendiary
201007056,Firebomb/Incendiary
201006644,Firebomb/Incendiary
201006020,Firebomb/Incendiary
201006020, Primitive
201006216,Grenade
201005699,Landmine
201005700,Missile/Rocket
201006586,Unknown
201005936,Explosive
201000749,Explosive
201000749, Firearm
201000749, IED
201006184,Explosive
201006184, IED
201000712,Explosive
201000712, IED
201000743,Explosive
201000743, IED
201000718,Explosive
201000718, IED
201000709,Explosive
201000709, IED
201000715,Explosive
201000715, IED
201000742,Explosive
201000742, IED
201006149,Explosive
201006149, IED
201005721,Firearm
201000780,Firearm
201000751,Firearm
201000716,Firearm
201005937,Firearm
201006423,Firearm
201006425,Firearm
201006429,Firearm
201006203,Firearm
201006203, Mortar/Artillery
201000752,Grenade
201005938,Grenade
201000714,IED
201000714, Vehicle bomb
201006099,IED
201006099, Vehicle bomb
201005693,Unknown
201000785,Explosive
201000785, IED
201000778,Explosive
201000778, IED
201000779,Explosive
201000779, IED
201000782,Explosive
201000782, IED
201006269,Explosive
201006269, IED
201005691,Firearm
201000784,Firearm
201000783,Firearm
201006674,Firearm
201005973,Firearm
201006271,Grenade
201005707,Grenade
201005708,Grenade
201006539,Primitive
201006539, Unknown
201006468,Unknown
201006546,Unknown
201006370,Explosive
201006370, IED
201000797,Explosive
201000797, IED
201000794,Explosive
201000794, IED
201000795,Explosive
201000795, IED
201000796,Explosive
201000796, IED
201006301,Firearm
201006397,Firearm
201006430,Firearm
201006365,Firearm
201006365, Mortar/Artillery
201006582,Firebomb/Incendiary
201006372,Firebomb/Incendiary
201006372, Unknown
201005978,Grenade
201006547,Grenade
201005701,Missile/Rocket
201006265,Primitive
201006395,Unknown
201005979,Explosive
201005732,Explosive
201005732, IED
201000798,Explosive
201000798, IED
201000803,Explosive
201000803, IED
201000801,Explosive
201000801, IED
201006293,Explosive
201006293, IED
201005705,Firearm
201000802,Firearm
201000835,Firearm
201000799,Firearm
201006275,Firearm
201006549,Firearm
201006459,Firearm
201006441,Firearm
201006440,Firearm
201005719,Firearm
201005719, Landmine
201006377,Firearm
201006377, Mortar/Artillery
201006374,Firearm
201006374, Mortar/Artillery
201006374, RPG
201005722,Grenade
201006276,Grenade
201006359,IED
201006359, Vehicle bomb
201006298,Primitive
201006460,Primitive
201006548,Unknown
201005943,Explosive
201006361,Explosive
201006361, IED
201005684,Explosive
201005684, IED
201005680,Explosive
201005680, IED
201005679,Explosive
201005679, IED
201000888,Explosive
201000888, IED
201000840,Explosive
201000840, IED
201006282,Explosive
201006282, IED
201006281,Explosive
201006281, IED
201006279,Explosive
201006279, IED
201006367,Firearm
201006474,Firearm
201000750,Firearm
201005687,Firearm
201005685,Firearm
201000832,Firearm
201005681,Firearm
201000838,Firearm
201000836,Firearm
201000889,Firearm
201007095,Firearm
201006299,Firearm
201006302,Firearm
201005942,Firearm
201006438,Firearm
201007059,Firebomb/Incendiary
201006452,Unknown
201005909,Unknown
201006102,Explosive
201000759,Explosive
201000759, Firearm
201000759, IED
201006379,Explosive
201006379, Firearm
201006379, IED
201006379, Vehicle bomb
201006396,Explosive
201006396, IED
201006362,Explosive
201006362, IED
201005686,Explosive
201005686, IED
201000748,Explosive
201000748, IED
201005703,Explosive
201005703, IED
201000747,Explosive
201000747, IED
201000762,Explosive
201000762, IED
201006426,Explosive
201006426, IED
201006263,Firearm
201006305,Firearm
201005683,Firearm
201000761,Firearm
201006283,Firearm
201006285,Firearm
201005980,Firearm
201006477,Firearm
201006480,Firearm
201006444,Firebomb/Incendiary
201005910,Firebomb/Incendiary
201005846,Grenade
201006457,Primitive
201006449,Unknown
201006360,Unknown
201006500,Unknown
201006458,Unknown
201005981,Explosive
201005743,Explosive
201005743, IED
201005745,Explosive
201005745, IED
201000789,Explosive
201000789, IED
201000790,Firearm
201000788,Firearm
201000791,Grenade
201006454,Grenade
201000786,IED
201000786, Vehicle bomb
201006295,Unknown
201006456,Unknown
201006110,Explosive
201006110, IED
201006695,Explosive
201006695, IED
201000811,Firearm
201005734,Firearm
201000809,Firearm
201005770,Firearm
201005772,Firearm
201005765,Firearm
201005740,Firearm
201006258,Firearm
201006261,Firearm
201006257,Firearm
201006556,Firearm
201006482,Firearm
201005848,Firearm
201005848, Firebomb/Incendiary
201005854,Firearm
201005854, Grenade
201006296,Firearm
201006296, Mortar/Artillery
201006241,Firearm
201006241, Primitive
201007068,Firebomb/Incendiary
201006583,Firebomb/Incendiary
201005912,Firebomb/Incendiary
201006538,Firebomb/Incendiary
201006538, Unknown
201005776,Missile/Rocket
201006502,Unknown
201006559,Unknown
201006560,Unknown
201006493,Explosive
201006221,Explosive
201006221, IED
201006220,Explosive
201006220, IED
201005768,Explosive
201005768, IED
201005766,Explosive
201005766, IED
201005767,Explosive
201005767, IED
201006219,Explosive
201006219, IED
201006218,Explosive
201006218, IED
201006486,Explosive
201006486, IED
201006483,Explosive
201006483, IED
201006483, Vehicle bomb
201005842,Firearm
201006259,Firearm
201006024,Firearm
201006496,Firearm
201006478,Firearm
201005769,Firearm
201005769, IED
201005769, Vehicle bomb
201005911,Firebomb/Incendiary
201006222,Grenade
201005830,Missile/Rocket
201006369,Unknown
201007072,Explosive
201006040,Explosive
201006223,Explosive
201006223, IED
201006240,Explosive
201006240, IED
201005849,Explosive
201005849, IED
201005834,Explosive
201005834, IED
201006807,Explosive
201006807, IED
201006253,Explosive
201006253, IED
201006252,Explosive
201006252, IED
201006251,Explosive
201006251, IED
201005983,Explosive
201005983, IED
201006228,Explosive
201006228, IED
201006228, Primitive
201006227,Firearm
201006294,Firearm
201005860,Firearm
201005835,Firearm
201006249,Firearm
201006035,Firearm
201005903,Firearm
201005907,Firearm
201005906,Firearm
201005847,Landmine
201006450,Primitive
201006254,Primitive
201005902,Primitive
201006233,Unknown
201006563,Unknown
201006562,Unknown
201009311,Unknown
201005882,Explosive
201005882, Firearm
201006225,Explosive
201006225, Firearm
201006225, Grenade
201006225, IED
201006231,Explosive
201006231, IED
201006232,Explosive
201006232, IED
201006286,Explosive
201006286, IED
201005924,Explosive
201005924, IED
201005851,Explosive
201005851, IED
201005965,Explosive
201005965, IED
201005850,Explosive
201005850, IED
201006224,Explosive
201006224, IED
201006248,Explosive
201006248, IED
201006230,Explosive
201006230, IED
201006230, Unknown
201006229,Firearm
201005926,Firearm
201006692,Firearm
201006297,Firearm
201006297, Mortar/Artillery
201006671,Firearm
201006671, Mortar/Artillery
201006287,Firebomb/Incendiary
201005840,Grenade
201006234,Missile/Rocket
201006292,Primitive
201005825,Primitive
201006226,Unknown
201005905,Unknown
201006622,Explosive
201006622, IED
201005919,Explosive
201005919, IED
201005928,Explosive
201005928, IED
201005862,Explosive
201005862, IED
201005914,Explosive
201005914, IED
201005948,Explosive
201005948, IED
201005916,Explosive
201005916, IED
201005921,Explosive
201005921, IED
201006455,Explosive
201006455, IED
201006512,Explosive
201006512, IED
201006555,Explosive
201006555, IED
201005915,Firearm
201005861,Firearm
201005927,Firearm
201006044,Firearm
201006487,Firearm
201006733,Firearm
201006733, Firebomb/Incendiary
201006491,Firearm
201006491, Grenade
201005904,Firebomb/Incendiary
201005904, Other
201005863,IED
201005863, Vehicle bomb
201006597,Missile/Rocket
201006494,Mortar/Artillery
201006624,Primitive
201009742,Primitive
201006553,RPG
201006492,Unknown
201009743,Unknown
201006688,Unknown
201005872,Explosive
201005844,Explosive
201006621,Explosive
201006621, IED
201006564,Explosive
201006564, IED
201006289,Explosive
201006289, IED
201006666,Explosive
201006666, IED
201006629,Explosive
201006629, IED
201006462,Explosive
201006462, IED
201005894,Explosive
201005894, IED
201005881,Explosive
201005881, IED
201005887,Explosive
201005887, IED
201005977,Explosive
201005977, IED
201005888,Explosive
201005888, IED
201006528,Explosive
201006528, IED
201006595,Firearm
201006653,Firearm
201006650,Firearm
201005880,Firearm
201005953,Firearm
201005968,Firearm
201005874,Firearm
201005885,Firearm
201005947,Firearm
201005873,Firearm
201005893,Firearm
201005967,Firearm
201005933,Firearm
201006497,Firearm
201006550,Firearm
201007808,Firearm
201006190,Firearm
201005908,Firearm
201005956,Firearm
201006652,Firearm
201006652, Grenade
201006662,Firearm
201006662, Missile/Rocket
201005962,Firebomb/Incendiary
201006558,Grenade
201006116,IED
201006116, Vehicle bomb
201005878,IED
201005878, Vehicle bomb
201006461,IED
201006461, Vehicle bomb
201005959,Missile/Rocket
201006665,Missile/Rocket
201006665, Mortar/Artillery
201006664,Missile/Rocket
201006664, Mortar/Artillery
201006288,Mortar/Artillery
201005930,Mortar/Artillery
201005929,Mortar/Artillery
201006630,RPG
201006651,Unknown
201006290,Unknown
201006632,Unknown
201006628,Unknown
201005995,Unknown
201006687,Unknown
201006735,Unknown
201006046,Explosive
201006567,Explosive
201006567, IED
201006570,Explosive
201006570, IED
201006603,Explosive
201006603, IED
201005945,Explosive
201005945, IED
201005944,Explosive
201005944, IED
201005949,Explosive
201005949, IED
201006100,Explosive
201006100, IED
201006463,Explosive
201006463, IED
201006466,Explosive
201006466, IED
201006594,Firearm
201005817,Firearm
201005952,Firearm
201005955,Firearm
201005946,Firearm
201005957,Firearm
201006045,Firearm
201006045, Grenade
201007082,Firebomb/Incendiary
201007083,Firebomb/Incendiary
201005969,Grenade
201006568,IED
201006568, Vehicle bomb
201006619,Missile/Rocket
201005960,Missile/Rocket
201005950,Mortar/Artillery
201005966,Mortar/Artillery
201006541,Unknown
201006719,Unknown
201006734,Unknown
201005845,Explosive
201006615,Explosive
201006615, IED
201005939,Explosive
201005939, IED
201005931,Explosive
201005931, IED
201006501,Explosive
201006501, IED
201006616,Firearm
201006573,Firearm
